genex	geney	idx	idy	r
CG5116	CG7488	14_F1	07_D2	0.3804935252043454
CG5122	ds	08_M14	13_B2	0.45505409318012635
CG5122	lbk	08_M14	08_K20	0.44496020530494823
CG10265	CG5122	04_P1	08_M14	0.43363816472617045
CG5131	Rbp	07_L22	16_C22	0.3968177040830616
CG5131	wts	07_L22	13_O12	0.38970191721086567
CG11700	CG5131	19_C22	07_L22	0.364285562666202
CG5139	Upf1	10_M13	09_P7	0.40150866004651314
Ccs	CG5139	17_I23	10_M13	0.3672992469985006
CG5139	Nmt	10_M13	05_D24	0.3629697142119928
CG5174	TTLL3B	11_O3	05_K22	0.5113969418542014
CG5174	SdhA	11_O3	09_N10	0.5096504596512021
CG3077	CG5174	17_K13	11_O3	0.49252022370005877
CG13001	CG5180	18_J12	04_O17	0.40570986634425316
CG5180	Chmp1	04_O17	11_A22	0.39862945705200437
CG5196	Rrp4	18_H9	07_B22	0.4083497230459228
CG5196	unc-13-4A	18_H9	07_A4	0.38651562689620017
CG5199	Tao	15_G20	14_E3	0.47615898926522643
CG5199	lid	15_G20	10_H19	0.417287893603951
CG5214	Gnf1	11_F3	13_L20	0.5462692995311502
CG5214	dup	11_F3	17_E20	0.5059368892854067
CG5214	Upf2	11_F3	18_C9	0.4739968611737535
CG5225	CG8861	19_D8	02_F5	0.3583235277568301
CG5225	Kdm4A	19_D8	19_D13	0.3583197638773837
CG5255	PH4alphaNE2	11_K15	14_I16	0.43497086837884297
CG31176	CG5255	17_F19	11_K15	0.3989339121126121
CG4375	CG5255	18_A17	11_K15	0.36687850470474925
CG5270	Pglym87	13_O18	07_N6	0.47902507473844047
CG5274	sli	09_K19	10_L10	0.4126806396788281
CG5276	Rim2	02_G15	04_H10	0.4328064173596212
CG3222	CG5276	17_I1	02_G15	0.41191022305533165
AsnRS	CG5276	11_G5	02_G15	0.3791597207824313
Act42A	CG5281	06_P14	14_A18	0.4096567528825747
CG5281	CG6201	14_A18	11_M5	0.39114899395459035
CG5285	eIF3m	19_H19	11_B7	0.3622432187236408
CG13850	CG5285	13_L18	19_H19	0.3322695522544922
CG5287	Tango14	05_L8	05_O15	0.8271685903184494
CG5287	dome	05_L8	16_J7	0.7504218590557084
CG5287	fs(1)h	05_L8	17_K2	0.692632020512125
CG5290	Ptp4E	11_C8	04_H22	0.3967049284954372
CG5290	Eig71Ed	11_C8	15_H23	0.39118133414882555
CG5290	Mst57Da	11_C8	17_D1	0.3758097729972098
CG5316	MED1	19_B9	19_D3	0.3838934606502423
CG42851	CG5316	15_F15	19_B9	0.36061348088655265
CG5323	kat80	17_K9	07_A15	0.34193660630073913
CG5323	tx	17_K9	04_I23	0.3136682350875964
CG5323	Su(var)2-HP2	17_K9	05_N23	0.3113420228810157
CG5335	DNApol-alpha180	05_F23	04_D22	0.36583092706508774
CG5335	Lint-1	05_F23	04_M15	0.350819081809058
CG5335	TBC1d7	05_F23	03_P7	0.3386194595762301
CG5346	Pi3K68D	18_P18	06_L11	0.5106832824169827
CG5346	ND-15	18_P18	19_A24	0.5005691706325482
CG5346	mio	18_P18	08_P3	0.49437824065318975
CG5347	Usp14	06_P17	06_J16	0.40360958821043474
CG5347	Hph	06_P17	01_D18	0.39240993479747877
CG12479	CG5348	13_P1	14_C17	0.40953493971181976
CG12744	CG5348	17_J4	14_C17	0.3984328801210948
CG5381	Lrpprc2	07_E16	05_J3	0.3838990021224118
CG5381	RhoGAP68F	07_E16	16_F2	0.37722938365685793
CG5381	sog	07_E16	15_C22	0.35440109111457846
CG5382	CG5446	18_O15	05_A12	0.3666937977942056
CG5382	CG6424	18_O15	03_N22	0.35409132791014725
CG2662	CG5382	15_O6	18_O15	0.33577790361094734
CG5388	mv	10_C22	06_J4	0.34424448872804725
CG3558	CG5388	16_O1	10_C22	0.32964441095565317
CG5390	RapGAP1	06_C23	19_A1	0.48775456567260983
CG5390	Cib2	06_C23	06_G23	0.461877044192934
CG5412	rho-6	11_K10	01_J5	0.40214499288743955
CG10934	CG5412	19_D10	11_K10	0.36445152635535033
CG5412	nkd	11_K10	17_F2	0.3587899968524741
CG10492	CG5418	18_G1	07_I8	0.39694555284563227
CG5418	CNBP	07_I8	10_P6	0.3857657728940776
CG5418	tgy	07_I8	01_J9	0.3848992881815515
CG5439	tyn	12_H16	12_K19	0.45978296046618927
CG13705	CG5439	12_L16	12_H16	0.38447698820337484
CG5439	l(2)k05911	12_H16	01_J6	0.3754103863220609
CG12479	CG5445	13_P1	07_A8	0.4636193228918902
CG5445	CG7715	07_A8	08_F20	0.46001758414577987
CG5445	CG8038	07_A8	07_C19	0.4256005459494654
CG5446	Scgdelta	05_A12	06_A14	0.4133749963271766
CG2662	CG5446	15_O6	05_A12	0.39434544353315737
CG5455	RasGAP1	07_H9	09_L7	0.40291223529838394
AMPKalpha	CG5455	09_L15	07_H9	0.3985586591371553
CG5455	GlcT	07_H9	06_H15	0.39647404014755505
CG5493	Cog1	02_K3	01_C13	0.3718622162820709
CG5493	mRpS22	02_K3	02_G3	0.36847378166428085
CG5498	RpS11	06_E5	06_L13	0.3984527501992285
CG5498	RpS5a	06_E5	04_P2	0.3836142026557346
CG5498	CG5614	06_E5	07_H17	0.3720126425950808
CG5500	RpL6	14_C14	08_B15	0.43485788688277416
CG5500	Gbp3	14_C14	13_C9	0.41414971689963387
CG5510	spidey	19_C11	03_L17	0.5478952379767268
CG5510	CG8958	19_C11	13_K6	0.5225954185709918
CG5510	Tret1-1	19_C11	04_J2	0.49730429731477044
CG5515	CG9926	12_D15	14_F13	0.45240652660242414
Cep89	CG5515	05_O2	12_D15	0.3912383561974231
CG15580	CG5515	19_E8	12_D15	0.38165106834933915
CG5516	Clamp	19_H1	19_C20	0.37417964040654655
CG43707	CG5516	18_K6	19_H1	0.37056393739734345
CG5516	CG8907	19_H1	16_J1	0.3608263745560468
CG5522	gammaTub23C	08_G11	17_E10	0.4401510143781094
CG5522	Sec3	08_G11	01_I11	0.38067006056493136
CG5522	CG7252	08_G11	08_F10	0.38058348443957485
CG5532	Mad	14_L10	07_D18	0.4716116653379823
CG5532	CG7470	14_L10	13_D18	0.4699004329555437
CG5532	Reph	14_L10	08_F6	0.46718390267501203
CG5554	mRpS6	14_P10	13_P15	0.3897072597075896
CG5554	Rab2	14_P10	16_O8	0.38093623872099147
CG5554	ro	14_P10	03_F16	0.37782866142646243
CG5556	fng	10_B16	03_A22	0.582092574850987
CG5556	CHMP2B	10_B16	12_H24	0.5334333990946157
CG5556	Or83c	10_B16	12_G16	0.5316029064118668
CG5561	dpr5	15_C19	13_L23	0.38356946194454183
CG5561	CG7191	15_C19	10_A12	0.37951168809136004
CG5565	mRpL23	19_A13	12_D13	0.4691899386539693
CG5565	kl-3	19_A13	10_P5	0.3943486947445922
CG5565	Hmu	19_A13	05_M5	0.3584583932434291
CG5569	Pol32	17_G15	05_D2	0.43112597025901317
CG5569	MED15	17_G15	08_B4	0.3828514555182744
CG5577	Yif1	05_G8	16_C12	0.4616310259701912
CG5577	CG5844	05_G8	16_N17	0.4046234385073211
CG10669	CG5577	01_J4	05_G8	0.376761731273286
CadN	CG5589	17_M5	13_O11	0.40187546887533804
CG5589	snoRNA:Me28S-U1688	13_O11	03_D11	0.3902831135738117
CG5592	CG9733	03_B11	17_H20	0.4425188466320198
CG5592	TwdlC	03_B11	15_A23	0.41035168417899454
CG5592	CR1075	03_B11	15_M14	0.37501695269727964
CG5599	snsl	18_N5	15_J23	0.3637469497977648
CG5599	qkr58E-2	18_N5	04_D18	0.36296039150306264
CG5599	Hex-t1	18_N5	14_F23	0.3473205492904181
CG5608	CG9004	09_C9	14_G19	0.4582727402589698
CG5608	CG6066	09_C9	12_J3	0.34779146700902625
CG5611	Pph13	15_F22	13_G13	0.3702581308571236
CG4572	CG5611	08_E12	15_F22	0.3578967672533883
CG5611	sov	15_F22	01_N14	0.3328050174934497
CG5612	lncRNA:CR40172	08_J14	17_L24	0.34087874856149003
CG5612	Takl1	08_J14	09_F17	0.3256772293395801
CG5281	CG5612	14_A18	08_J14	0.3244967110421033
CG5613	SC35	08_K18	07_I5	0.48741037199890286
CG5613	CG7296	08_K18	05_J15	0.48311463645864305
CG5613	tra	08_K18	10_K10	0.45863678296928634
CG5614	zetaTry	07_H17	01_J10	0.46119541706985606
CG5614	Ppa	07_H17	09_G17	0.4357633109664805
CG5614	fidipidine	07_H17	01_P24	0.404095781305598
CG5618	ssx	13_K10	16_D8	0.5159039343402467
CG5618	CG9586	13_K10	04_H3	0.42482561922685896
CG5623	CG8420	14_K15	08_F16	0.3954574562632461
CG5623	dmpd	14_K15	15_C17	0.3783207061542658
CG5623	mTerf5	14_K15	12_C2	0.3524512005705129
CG42367	CG5626	01_E5	15_P9	0.4091128908050665
CG5626	CG8910	15_P9	13_C20	0.40685143586451306
CG5641	vlc	08_P13	14_B19	0.41673034164626765
CG5641	CG7810	08_P13	08_O22	0.37935339367003734
CG5645	fidipidine	12_L13	01_P24	0.4460653173644776
CG10993	CG5645	12_J1	12_L13	0.44558946219167045
CG5645	l(3)72Dn	12_L13	14_H22	0.43662660972173184
Abl	CG5662	11_M22	13_O7	0.4791881951884486
AstCC	CG5662	14_K20	13_O7	0.4221452121214057
CG30002	CG5674	05_I5	09_F20	0.3857075823548205
CG14275	CG5674	03_J19	09_F20	0.3646570692170829
CG10492	CG5676	18_G1	04_H1	0.43959937660202325
CG5676	nsl1	04_H1	11_A7	0.3984224032252927
CG5676	Pen	04_H1	07_H14	0.3911535969940848
CG14864	CG5681	05_C10	04_G14	0.36831884676682547
CG5681	CG8708	04_G14	09_E8	0.3482203343176433
CG5697	Tmc	05_O24	18_B16	0.45678856580234856
CG5697	CG6660	05_O24	12_P20	0.4097913180310992
CG5697	Npc2d	05_O24	19_E2	0.40442810114036043
CG5707	UBL3	03_B10	12_G14	0.43043667014097675
CG5707	PheRS-m	03_B10	03_A10	0.3925098024220402
CG12290	CG5707	17_B13	03_B10	0.3620733677210454
CG5708	Nup44A	09_N12	18_N13	0.542855992002937
CG5708	S6k	09_N12	13_J17	0.5292982121332342
CG5708	mio	09_N12	08_P3	0.49533469386313017
CG5715	Obp19c	18_B14	18_D17	0.5528493044665315
CG5715	Kaz1-ORFB	18_B14	04_B15	0.5526619568554173
CG17078	CG5715	04_A14	18_B14	0.5127301426935756
CG5721	olf413	14_D10	05_G17	0.4045781577205584
CG5721	run	14_D10	12_H3	0.3678719940907581
CG5721	CG6195	14_D10	11_I8	0.35640530875435966
CG5726	Hr83	14_P17	01_M10	0.41971256813522867
CG5726	Syt1	14_P17	05_M17	0.38553114187566345
CG1791	CG5726	10_O18	14_P17	0.3846367003213745
CG5728	l(2)k09022	02_P18	08_P23	0.4321300711823664
CG5728	CG6770	02_P18	02_L23	0.393947734989809
CG3740	CG5728	01_A6	02_P18	0.39161392303414955
CG5745	Tctp	13_O1	13_A14	0.44734275012333674
CG5745	Scgdelta	13_O1	06_A14	0.41044554288281276
CG5746	CG9083	11_K17	03_H8	0.7781558820520506
CG5746	CG7548	11_K17	04_M10	0.7478848034353832
CG5746	FMRFa	11_K17	10_I1	0.7214062375635388
CG5757	RPA3	19_L12	15_K7	0.6868166039351787
CG5757	RpA-70	19_L12	18_I23	0.6750379404959328
CG5757	Ts	19_L12	17_I18	0.6511651517770389
CG11382	CG5762	04_K23	17_B21	0.3721509466021917
Ady43A	CG5762	17_F22	17_B21	0.352266298996988
CG14291	CG5768	09_K2	01_P19	0.400048194929879
CG5768	CG7857	01_P19	13_F17	0.3698735347535237
CG5768	CG7724	01_P19	13_K15	0.36364340398505013
CG11779	CG5778	05_H18	07_E20	0.37050023386250575
CG5778	Syt7	07_E20	06_G17	0.3609300891489074
CG5783	Cht10	12_L9	01_A16	0.3891791026592078
CG5787	Mcm7	18_O16	11_O14	0.4164812552372856
CG5787	Gapdh1	18_O16	11_O11	0.4092811587221373
CG5800	GLaz	17_G14	19_G2	0.5426964701789679
CG5800	l(2)34Fd	17_G14	08_H21	0.5043389907164185
CG10418	CG5808	13_B7	12_H14	0.4149285800434383
CG5808	Ice1	12_H14	15_G2	0.39822455582021354
CG5808	Usp39	12_H14	05_A15	0.39114257940804703
CG5823	Tpi	16_J2	06_E19	0.40719031859289545
CG5823	nito	16_J2	17_M19	0.3816007032390534
CG5823	Obp49a	16_J2	19_P1	0.367290136177722
CG5844	Prosbeta1	16_N17	03_O8	0.5031162645722155
CG5844	Prosalpha7	16_N17	12_N19	0.4549600492992391
CG5844	Rpt1	16_N17	06_A23	0.418382258534789
CG4042	CG5854	08_N1	01_L5	0.37361228867893503
CG5854	ChT	01_L5	14_B17	0.36756859771683636
CG5854	Traf-like	01_L5	01_L23	0.3519776805124362
CG5861	CG6023	05_H6	04_E15	0.5853187771223016
CG5861	Mur29B	05_H6	15_B20	0.5279055740593882
CG17839	CG5861	02_D19	05_H6	0.5098582712679971
CG5287	CG5863	05_L8	14_H4	0.4123276676736493
CG5863	dome	14_H4	16_J7	0.3838342894863936
Bet1	CG5863	11_O24	14_H4	0.36614899756847263
bbc	CG5867	13_I22	14_I14	0.37455454786893105
CG5867	Crk	14_I14	06_H16	0.3695493660791386
CG5867	Moe	14_I14	08_G9	0.3534184524237839
CG5880	koi	02_C9	07_F8	0.37702197276402033
CG5880	ppk3	02_C9	07_N3	0.36709803943131003
CG32679	CG5880	06_F24	02_C9	0.3629173926444541
CG5882	snRNA:U1:95Cb	06_D8	06_A9	0.6276318712813591
CG5882	opa	06_D8	12_B20	0.3695376521680396
CG5892	Fmo-2	16_C13	06_J1	0.3772032841875503
CG1827	CG5892	03_A9	16_C13	0.3691797520479824
CG5892	Glut4EF	16_C13	06_P1	0.336982065748802
Arpc5	CG5895	05_F8	11_I9	0.37904376894432856
CG5895	CG7324	11_I9	07_J18	0.3768245290239581
CG5895	CG8841	11_I9	17_M13	0.35968845357082324
CG5903	Tsp39D	14_B21	15_J3	0.38038090211271225
CG42445	CG5903	03_L20	14_B21	0.3738786383025314
CG31816	CG5903	01_F19	14_B21	0.370772588773758
CG5909	His4:CG33907	03_D16	06_A15	0.44936196669307715
Atx2	CG5909	06_E11	03_D16	0.4254323013610934
CG13075	CG5910	16_N24	07_B5	0.3836002755661033
CG5910	RpIIIC160	07_B5	03_C23	0.38207014210441104
CG5910	Rrp40	07_B5	07_A11	0.38139515628900933
CG5916	Coq2	09_P14	09_P6	0.4591665092000196
CG5916	Ltn1	09_P14	05_C19	0.43783749927349214
CG5934	Idgf3	04_F20	16_L9	0.47335098777345214
CG5934	Ythdf	04_F20	04_F22	0.42034719233970463
CG32176	CG5934	04_O16	04_F20	0.40142279572186346
CG5945	Rme-8	01_M20	09_G2	0.4143247530110374
CG5945	mio	01_M20	08_P3	0.37366198055645516
CG5945	mars	01_M20	01_K24	0.37022847886761995
CG5953	Tehao	17_A23	19_A3	0.42934002521818604
CG5953	nSMase	17_A23	12_B24	0.38341194223554365
CG5958	CG8675	17_L1	17_H3	0.4479491585884218
CG5958	gcl	17_L1	02_C1	0.43585639734653797
CG5968	Nckx30C	15_O24	11_D12	0.4010314715676823
CG32461	CG5968	07_I22	15_O24	0.37912900827071083
CG13937	CG5969	16_B2	16_C1	0.4861557128779554
CG5969	sn	16_C1	06_B7	0.4601598584225152
CG5969	sky	16_C1	19_E1	0.4563462673265156
CG6005	Os-C	06_F5	12_A9	0.4151937623982175
CG6005	hpo	06_F5	19_H4	0.3928960554457593
CG6012	RpL13	02_D18	03_N1	0.38936001843560414
AstC-R2	CG6012	03_C10	02_D18	0.3729360007798518
CG12384	CG6012	04_I14	02_D18	0.3723874829767624
CG6026	CG6262	12_N22	04_F13	0.3620358824307815
CG6026	Pgant9	12_N22	16_A8	0.34681692264944985
CG6034	mod(mdg4)	10_P21	01_I16	0.4409527177987152
CG10748	CG6034	10_P1	10_P21	0.38555892022144533
CG6034	mtDNA-helicase	10_P21	19_F23	0.3841357313863733
CG6023	CG6041	04_E15	09_M13	0.4375387215018867
CG10132	CG6041	01_H11	09_M13	0.421005011497362
CG6051	Vamp7	06_F6	11_L15	0.37944432723527804
CG6051	fl(2)d	06_F6	09_C15	0.37126273237586244
CG6051	Vps16A	06_F6	01_E16	0.3690058282563217
CG6052	PIG-G	08_H19	03_A23	0.40055432183061457
CG6052	l(2)gl	08_H19	17_E18	0.39585465597289876
Cdc5	CG6066	13_N2	12_J3	0.5069246434081608
CG6066	CG9667	12_J3	16_M17	0.47575822519726935
CG6066	CG8435	12_J3	19_I13	0.46217779533577247
CG5708	CG6073	09_N12	14_C20	0.3867209430502208
CG42445	CG6073	03_L20	14_C20	0.3673644467796798
CG6073	Hel89B	14_C20	09_J23	0.3485935919381655
CG6115	Pur-alpha	19_I21	10_J16	0.4329190469836797
CG6115	Pat1	19_I21	07_I23	0.3934467876174758
CG6115	GAPsec	19_I21	06_G13	0.37767921679143956
CG6123	Lk6	07_L23	17_J24	0.4165737042558351
CG6123	Prosbeta2	07_L23	13_F10	0.39861405162888064
CG6126	Gr59a	14_A8	15_F1	0.41084089347377367
CG6126	STUB1	14_A8	16_A18	0.40953524049313894
CG17904	CG6126	03_E23	14_A8	0.3662187090588546
CG6138	nrv1	01_O24	08_H15	0.45531778514223287
CG6138	Pgam5-2	01_O24	04_D16	0.44838784242062324
CG6138	Snapin	01_O24	01_O23	0.4437791002446281
CG6153	sano	01_E2	10_K23	0.4618362035989268
CG6153	Xxylt	01_E2	01_G3	0.4167973685425588
CG6153	CG8420	01_E2	08_F16	0.4043814905021382
CG6175	HP1D3csd	04_A24	04_A23	0.6275738218401917
CG6175	Sfp24Ba	04_A24	04_A2	0.46551479609972074
CG41099	CG6175	05_A24	04_A24	0.46519260433255305
CG15506	CG6178	07_M10	07_J19	0.3838261685782327
CG6178	Neos	07_J19	10_A1	0.3486002459957182
CG6178	Cse1	07_J19	15_G5	0.33838705767348404
CG6179	ste24a	03_A7	08_B12	0.4808282725827316
CG6179	CG8353	03_A7	05_G3	0.4584322092175886
CG6179	ssx	03_A7	16_D8	0.40520226833151124
CG6044	CG6184	03_L22	02_B6	0.4310441861694594
CG6195	puf	11_I8	02_G23	0.34378442125265307
CG6195	mtrm	11_I8	12_M19	0.3305894320014052
CG6201	Task6	11_M5	04_D5	0.424672101608062
CG6201	tsr	11_M5	13_L14	0.40545160975100625
CG6216	Cpr78Ca	05_C14	02_F11	0.4926334273562978
CG6216	hale	05_C14	13_C7	0.4847607188900808
CG6220	Obp19c	13_A9	18_D17	0.47647768377548416
CG6220	ea	13_A9	13_A13	0.47228557654496284
CG10353	CG6220	08_N24	13_A9	0.4646122219650028
CG30486	CG6225	01_B20	17_J6	0.39501769891772726
CG15772	CG6225	12_O24	17_J6	0.3795023107220287
CG6227	Sf3a2	15_G3	01_E7	0.5744530113129573
CG6227	Phf5a	15_G3	01_C8	0.5267834360229775
CG11920	CG6230	08_D16	14_N22	0.41170682278566134
CG6230	st	14_N22	01_A15	0.4103664144310747
CG6236	DptB	02_B21	08_G14	0.5050661505963174
CG6236	nrv1	02_B21	08_H15	0.39074631364650025
CG11145	CG6236	01_O10	02_B21	0.3867954161070675
CG6244	Nnf1b	14_M18	18_N22	0.36310165265833194
CG6244	glu	14_M18	18_I9	0.3491224021939737
CG31301	CG6262	19_H5	04_F13	0.4648924506089617
CG30466	CG6277	01_B23	04_M24	0.417983319242943
CG45782	CG6277	01_H24	04_M24	0.39680086431215333
CG11417	CG6277	17_N19	04_M24	0.3910520781268364
CG6280	Fad2	12_C7	13_H10	0.3795026626003928
CG6280	pch2	12_C7	13_G18	0.3674229433547127
CG13168	CG6280	16_H3	12_C7	0.35451034587353597
CG6282	Or83a	07_G18	12_G23	0.4692029758285567
CG6282	TpnC25D	07_G18	04_G17	0.4395040041369206
CG6282	RtGEF	07_G18	09_J20	0.434793914249179
CG6296	SK	12_E12	14_H15	0.43338557524459953
CG6296	Pdha	12_E12	16_C2	0.3950814690305
CG31855	CG6296	10_D5	12_E12	0.3912941029780968
CG6304	Oatp58Dc	08_A11	02_J21	0.35103656326184146
CG6304	CG7028	08_A11	06_A13	0.3379465538578718
CG15199	CG6310	02_M18	12_C8	0.3674820878688205
CG43085	CG6310	15_B24	12_C8	0.3664287389372922
CG6310	Cht5	12_C8	05_I3	0.3575403985154518
CG3108	CG6325	07_E18	15_M11	0.4110611598063875
CG6325	DENR	15_M11	07_N14	0.39973612077574416
CG6330	Tcs3	13_I15	11_A20	0.4623079802078088
CG6330	TTLL4B	13_I15	11_F17	0.44164198046956926
CG10492	CG6330	18_G1	13_I15	0.4232060806401188
CG32409	CG6345	14_I12	19_L20	0.41302743208551784
CG6347	jp	11_M17	07_L24	0.43888108163725525
CG17003	CG6347	15_L11	11_M17	0.43338989395703637
CG30373	CG6347	11_P4	11_M17	0.4239739853596545
CG17994	CG6356	13_E24	17_O15	0.37937477073479076
CG30288	CG6356	04_A11	17_O15	0.3570127359047712
CG6356	lute	17_O15	08_C22	0.35157134807765483
CG6357	WDY	17_D11	11_P16	0.39614428852402656
CG6357	Gem2	17_D11	16_J14	0.36800059510626193
CG6357	CG7992	17_D11	11_L16	0.35834579468678823
CG6398	Spp	14_H1	04_P16	0.3942156506900775
CG6398	Rbpn-5	14_H1	12_D9	0.39320315431091674
CG6398	Psf3	14_H1	03_L23	0.380163978905367
CG6409	Traf-like	09_J6	01_L23	0.3906954347714229
CG11843	CG6409	12_M8	09_J6	0.38593147401703226
CG6414	TTLL15	14_P12	14_O8	0.4163390820710373
CG14132	CG6414	12_A13	14_P12	0.40233356090076755
CG13023	CG6414	14_O22	14_P12	0.38556083049826445
CG13538	CG6420	04_A12	15_G13	0.41056557091553936
CG3163	CG6420	14_N17	15_G13	0.3669887771736405
CG6420	Graf	15_G13	08_F17	0.36024536078631847
CG6421	Obp19c	04_I7	18_D17	0.4833527716363022
CG17078	CG6421	04_A14	04_I7	0.42130785278501065
CG6424	metl	03_N22	14_H17	0.37736738819119975
CG6424	nenya	03_N22	03_O2	0.3516656235308611
CG6425	Dic4	04_I8	10_P13	0.3418318424018717
CG33309	CG6425	08_L2	04_I8	0.3296558892622981
CG6425	dgt1	04_I8	08_C13	0.32877214905830315
CG6428	RnrL	02_A9	08_P15	0.38015817099728977
CG6428	Pex1	02_A9	07_N2	0.3638548240536079
CG6429	dally	02_H16	02_I14	0.40578916736720166
CG6429	Tcs3	02_H16	11_A20	0.38507376492005707
CG6429	Clp	02_H16	09_L13	0.369529658772288
CG34283	CG6432	19_C10	03_B9	0.4529506123711437
CG6435	Dhc93AB	19_B10	07_C15	0.4447526343070995
CG15506	CG6435	07_M10	19_B10	0.4270311860948793
CG6435	Muc12Ea	19_B10	04_O8	0.41556140326950686
CG2063	CG6443	02_I4	11_N3	0.38972667510195985
CG6443	Optix	11_N3	09_A3	0.3741362483683839
CG6443	Sf3b6	11_N3	18_D8	0.3738416309510419
CG6462	vsg	06_O18	10_A7	0.4835317829784079
CG6462	zetaTry	06_O18	01_J10	0.4679396895030177
CG12913	CG6465	03_I4	08_K3	0.38315839961113657
CG4069	CG6465	08_H9	08_K3	0.36471138642137746
CG13319	CG6465	15_N18	08_K3	0.34252610776959563
CG6481	Teh2	12_N2	12_M9	0.40139621333649494
CG6481	CG7101	12_N2	18_A7	0.371896285029738
betaTub60D	CG6484	09_B21	19_M19	0.3674747190374278
CG18259	CG6488	18_L22	03_K12	0.36403306707870164
CG34029	CG6488	03_H11	03_K12	0.3526051425967455
CG6495	Cortactin	12_J11	18_J9	0.45818268848610905
CG6495	tra	12_J11	10_K10	0.44768764705249825
CG33159	CG6497	15_N22	17_B24	0.4716970654187065
Act42A	CG6497	06_P14	17_B24	0.440408876888684
CG6497	CG9328	17_B24	09_H24	0.42374944879544163
CG6508	CG7276	06_I21	11_C6	0.4775906159819433
CG6508	Prosbeta4R1	06_I21	10_P15	0.4674249834218069
CG6508	hale	06_I21	13_C7	0.44217310929247483
CG4038	CG6512	07_I1	01_I5	0.4969783918862038
CG6512	Tim23	01_I5	01_I7	0.4960822506483511
CG42367	CG6523	01_E5	12_F17	0.48301522821702253
CG42778	CG6523	17_A19	12_F17	0.4797344063465374
CG12539	CG6550	01_A18	14_G13	0.4802258372572855
BtbVII	CG6550	02_P6	14_G13	0.4453432625841838
CG17325	CG6550	02_P7	14_G13	0.3722146906366479
CG6553	Cyp4d20	04_O20	04_N24	0.3630479887577885
CG31104	CG6553	06_K16	04_O20	0.35010781029941485
CG15564	CG6553	17_A13	04_O20	0.3455222042465692
CG6497	CG6574	17_B24	06_F17	0.41344373180669497
CG6574	Sas-6	06_F17	19_L10	0.3778869903359927
CG14414	CG6574	11_E15	06_F17	0.36324646016091106
CG10651	CG6583	01_G15	15_I20	0.39301548427489985
CG6583	Cyp313a2	15_I20	12_M2	0.3684065706714456
CG5556	CG6592	10_B16	08_M10	0.4249301058521703
CG31740	CG6592	19_A21	08_M10	0.42147837108068187
CG5080	CG6592	18_G24	08_M10	0.40286799312833615
CG44153	CG6607	02_J4	11_L19	0.4160953196173904
CG6607	fid	11_L19	19_G22	0.37311177454173444
CG6607	dpr11	11_L19	11_L18	0.3651373654952417
Cdc16	CG6610	18_M7	14_I11	0.4828458390950562
CG6610	thr	14_I11	03_P18	0.4569139191353863
CG6610	Cpr67Fb	14_I11	03_F10	0.44288892410971964
CG6617	pav	03_M13	18_O1	0.3959931543918463
CG6617	Dysb	03_M13	08_E7	0.34681901755084127
CG12945	CG6628	18_N14	17_L13	0.3510604022014115
CG6628	Ugt37A2	17_L13	18_L10	0.3438990380306661
CG6628	Obp18a	17_L13	15_A9	0.3417302786136625
CG13538	CG6629	04_A12	01_M6	0.46985664380137004
CG6629	Timp	01_M6	14_H9	0.4568796550041968
CG12992	CG6629	04_A15	01_M6	0.45404003926218894
CG6638	swi2	14_J24	15_F12	0.3826858502766098
CG6638	Jupiter	14_J24	05_B2	0.34260031123016105
CG6638	CG9903	14_J24	08_F9	0.33082013956253425
CG6654	ms(2)35Ci	13_F9	03_H9	0.48524444064584377
CG6654	hid	13_F9	17_E11	0.44135784565604663
CG6654	Gbp3	13_F9	13_C9	0.4215565565810504
CG2931	CG6656	09_F1	11_K11	0.3916972717433956
CG6656	gcl	11_K11	02_C1	0.36820922953032614
AnxB10	CG6656	15_B8	11_K11	0.35055025747243185
CG6660	ms(2)34Fe	12_P20	12_P24	0.5314568409202118
CG6665	CG8372	12_F18	02_L24	0.4576107475551759
CG6665	vvl	12_F18	09_A15	0.40021788708507033
CG6674	dally	03_P2	02_I14	0.4113377859066906
CG6683	mRpL50	10_O13	07_K13	0.39135993774681943
CG6685	CG8646	04_E11	16_M22	0.4234072080233154
CG13500	CG6685	16_N22	04_E11	0.38732094271085077
CG10880	CG6685	15_A3	04_E11	0.3866042250009585
CG6686	Prp3	16_E14	12_H9	0.6145519666597623
CG6686	l(3)72Ab	16_E14	07_J24	0.5396155391805464
CG6686	Prp8	16_E14	11_H15	0.48170160343192303
CG6688	RapGAP1	16_G23	19_A1	0.44896516472287906
CG6688	CG8420	16_G23	08_F16	0.4314901673365638
CG6689	st	12_P18	01_A15	0.5135955902245257
CG10993	CG6689	12_J1	12_P18	0.4749239320490508
CG6689	Cht10	12_P18	01_A16	0.4610480318705509
CG6700	MAPk-Ak2	08_B1	18_F2	0.39285732047348576
CG6700	Ir68b	08_B1	17_P19	0.39162758144353965
CG6707	Gr43a	02_O17	18_F3	0.4130795170876515
CG46385	CG6707	16_P17	02_O17	0.4121082590006916
CG6707	NijC	02_O17	11_B3	0.4000294095750091
CG32344	CG6712	17_C22	19_F9	0.5602183871047642
CG5033	CG6712	03_M22	19_F9	0.5368207106472633
CG6712	Ns2	19_F9	08_I7	0.5206999610882882
CG5114	CG6724	05_K7	13_F22	0.47383008931393705
